Location,Year,Feature,Record count,Missing count,Missing percentage
Adelaide,2008,Sunshine,184,4,2.1739
Adelaide,2008,Evaporation,184,55,29.8913
Adelaide,2008,Cloud9am,184,184,100.0
Adelaide,2008,Cloud3pm,184,184,100.0
Adelaide,2008,Pressure9am,184,1,0.5435
Adelaide,2008,Pressure3pm,184,0,0.0
Adelaide,2008,WindDir9am,184,5,2.7174
Adelaide,2008,WindGustDir,184,4,2.1739
Adelaide,2008,WindGustSpeed,184,4,2.1739
Adelaide,2009,Sunshine,365,6,1.6438
Adelaide,2009,Evaporation,365,109,29.863
Adelaide,2009,Cloud9am,365,365,100.0
Adelaide,2009,Cloud3pm,365,365,100.0
Adelaide,2009,Pressure9am,365,1,0.274
Adelaide,2009,Pressure3pm,365,1,0.274
Adelaide,2009,WindDir9am,365,21,5.7534
Adelaide,2009,WindGustDir,365,4,1.0959
Adelaide,2009,WindGustSpeed,365,4,1.0959
Adelaide,2010,Sunshine,365,16,4.3836
Adelaide,2010,Evaporation,365,114,31.2329
Adelaide,2010,Cloud9am,365,365,100.0
Adelaide,2010,Cloud3pm,365,365,100.0
Adelaide,2010,Pressure9am,365,0,0.0
Adelaide,2010,Pressure3pm,365,2,0.5479
Adelaide,2010,WindDir9am,365,35,9.589
Adelaide,2010,WindGustDir,365,3,0.8219
Adelaide,2010,WindGustSpeed,365,3,0.8219
Adelaide,2011,Sunshine,335,4,1.194
Adelaide,2011,Evaporation,335,101,30.1493
Adelaide,2011,Cloud9am,335,335,100.0
Adelaide,2011,Cloud3pm,335,335,100.0
Adelaide,2011,Pressure9am,335,0,0.0
Adelaide,2011,Pressure3pm,335,0,0.0
Adelaide,2011,WindDir9am,335,18,5.3731
Adelaide,2011,WindGustDir,335,3,0.8955
Adelaide,2011,WindGustSpeed,335,3,0.8955
Adelaide,2012,Sunshine,335,230,68.6567
Adelaide,2012,Evaporation,335,101,30.1493
Adelaide,2012,Cloud9am,335,335,100.0
Adelaide,2012,Cloud3pm,335,335,100.0
Adelaide,2012,Pressure9am,335,1,0.2985
Adelaide,2012,Pressure3pm,335,0,0.0
Adelaide,2012,WindDir9am,335,33,9.8507
Adelaide,2012,WindGustDir,335,2,0.597
Adelaide,2012,WindGustSpeed,335,2,0.597
Adelaide,2013,Sunshine,337,9,2.6706
Adelaide,2013,Evaporation,337,103,30.5638
Adelaide,2013,Cloud9am,337,337,100.0
Adelaide,2013,Cloud3pm,337,337,100.0
Adelaide,2013,Pressure9am,337,0,0.0
Adelaide,2013,Pressure3pm,337,0,0.0
Adelaide,2013,WindDir9am,337,20,5.9347
Adelaide,2013,WindGustDir,337,0,0.0
Adelaide,2013,WindGustSpeed,337,0,0.0
Adelaide,2014,Sunshine,365,248,67.9452
Adelaide,2014,Evaporation,365,114,31.2329
Adelaide,2014,Cloud9am,365,365,100.0
Adelaide,2014,Cloud3pm,365,365,100.0
Adelaide,2014,Pressure9am,365,0,0.0
Adelaide,2014,Pressure3pm,365,0,0.0
Adelaide,2014,WindDir9am,365,27,7.3973
Adelaide,2014,WindGustDir,365,0,0.0
Adelaide,2014,WindGustSpeed,365,0,0.0
Adelaide,2015,Sunshine,365,365,100.0
Adelaide,2015,Evaporation,365,250,68.4932
Adelaide,2015,Cloud9am,365,365,100.0
Adelaide,2015,Cloud3pm,365,365,100.0
Adelaide,2015,Pressure9am,365,5,1.3699
Adelaide,2015,Pressure3pm,365,4,1.0959
Adelaide,2015,WindDir9am,365,40,10.9589
Adelaide,2015,WindGustDir,365,5,1.3699
Adelaide,2015,WindGustSpeed,365,5,1.3699
Adelaide,2016,Sunshine,366,366,100.0
Adelaide,2016,Evaporation,366,366,100.0
Adelaide,2016,Cloud9am,366,366,100.0
Adelaide,2016,Cloud3pm,366,366,100.0
Adelaide,2016,Pressure9am,366,0,0.0
Adelaide,2016,Pressure3pm,366,0,0.0
Adelaide,2016,WindDir9am,366,41,11.2022
Adelaide,2016,WindGustDir,366,0,0.0
Adelaide,2016,WindGustSpeed,366,0,0.0
Adelaide,2017,Sunshine,176,176,100.0
Adelaide,2017,Evaporation,176,176,100.0
Adelaide,2017,Cloud9am,176,176,100.0
Adelaide,2017,Cloud3pm,176,176,100.0
Adelaide,2017,Pressure9am,176,0,0.0
Adelaide,2017,Pressure3pm,176,0,0.0
Adelaide,2017,WindDir9am,176,34,19.3182
Adelaide,2017,WindGustDir,176,5,2.8409
Adelaide,2017,WindGustSpeed,176,5,2.8409
Albany,2008,Sunshine,31,0,0.0
Albany,2008,Evaporation,31,0,0.0
Albany,2008,Cloud9am,31,0,0.0
Albany,2008,Cloud3pm,31,1,3.2258
Albany,2008,Pressure9am,31,0,0.0
Albany,2008,Pressure3pm,31,0,0.0
Albany,2008,WindDir9am,31,0,0.0
Albany,2008,WindGustDir,31,31,100.0
Albany,2008,WindGustSpeed,31,31,100.0
Albany,2009,Sunshine,365,4,1.0959
Albany,2009,Evaporation,365,0,0.0
Albany,2009,Cloud9am,365,1,0.274
Albany,2009,Cloud3pm,365,3,0.8219
Albany,2009,Pressure9am,365,2,0.5479
Albany,2009,Pressure3pm,365,1,0.274
Albany,2009,WindDir9am,365,39,10.6849
Albany,2009,WindGustDir,365,365,100.0
Albany,2009,WindGustSpeed,365,365,100.0
Albany,2010,Sunshine,365,2,0.5479
Albany,2010,Evaporation,365,5,1.3699
Albany,2010,Cloud9am,365,0,0.0
Albany,2010,Cloud3pm,365,0,0.0
Albany,2010,Pressure9am,365,5,1.3699
Albany,2010,Pressure3pm,365,3,0.8219
Albany,2010,WindDir9am,365,15,4.1096
Albany,2010,WindGustDir,365,365,100.0
Albany,2010,WindGustSpeed,365,365,100.0
Albany,2011,Sunshine,335,2,0.597
Albany,2011,Evaporation,335,0,0.0
Albany,2011,Cloud9am,335,0,0.0
Albany,2011,Cloud3pm,335,0,0.0
Albany,2011,Pressure9am,335,1,0.2985
Albany,2011,Pressure3pm,335,0,0.0
Albany,2011,WindDir9am,335,47,14.0299
Albany,2011,WindGustDir,335,335,100.0
Albany,2011,WindGustSpeed,335,335,100.0
Albany,2012,Sunshine,335,25,7.4627
Albany,2012,Evaporation,335,22,6.5672
Albany,2012,Cloud9am,335,1,0.2985
Albany,2012,Cloud3pm,335,3,0.8955
Albany,2012,Pressure9am,335,13,3.8806
Albany,2012,Pressure3pm,335,14,4.1791
Albany,2012,WindDir9am,335,15,4.4776
Albany,2012,WindGustDir,335,335,100.0
Albany,2012,WindGustSpeed,335,335,100.0
Albany,2013,Sunshine,337,18,5.3412
Albany,2013,Evaporation,337,9,2.6706
Albany,2013,Cloud9am,337,2,0.5935
Albany,2013,Cloud3pm,337,2,0.5935
Albany,2013,Pressure9am,337,0,0.0
Albany,2013,Pressure3pm,337,1,0.2967
Albany,2013,WindDir9am,337,14,4.1543
Albany,2013,WindGustDir,337,337,100.0
Albany,2013,WindGustSpeed,337,337,100.0
Albany,2014,Sunshine,365,0,0.0
Albany,2014,Evaporation,365,1,0.274
Albany,2014,Cloud9am,365,5,1.3699
Albany,2014,Cloud3pm,365,4,1.0959
Albany,2014,Pressure9am,365,0,0.0
Albany,2014,Pressure3pm,365,0,0.0
Albany,2014,WindDir9am,365,26,7.1233
Albany,2014,WindGustDir,365,365,100.0
Albany,2014,WindGustSpeed,365,365,100.0
Albany,2015,Sunshine,365,18,4.9315
Albany,2015,Evaporation,365,8,2.1918
Albany,2015,Cloud9am,365,5,1.3699
Albany,2015,Cloud3pm,365,156,42.7397
Albany,2015,Pressure9am,365,1,0.274
Albany,2015,Pressure3pm,365,2,0.5479
Albany,2015,WindDir9am,365,43,11.7808
Albany,2015,WindGustDir,365,365,100.0
Albany,2015,WindGustSpeed,365,365,100.0
Albany,2016,Sunshine,366,275,75.1366
Albany,2016,Evaporation,366,104,28.4153
Albany,2016,Cloud9am,366,9,2.459
Albany,2016,Cloud3pm,366,366,100.0
Albany,2016,Pressure9am,366,0,0.0
Albany,2016,Pressure3pm,366,0,0.0
Albany,2016,WindDir9am,366,18,4.918
Albany,2016,WindGustDir,366,366,100.0
Albany,2016,WindGustSpeed,366,366,100.0
Albany,2017,Sunshine,176,176,100.0
Albany,2017,Evaporation,176,141,80.1136
Albany,2017,Cloud9am,176,15,8.5227
Albany,2017,Cloud3pm,176,176,100.0
Albany,2017,Pressure9am,176,3,1.7045
Albany,2017,Pressure3pm,176,4,2.2727
Albany,2017,WindDir9am,176,30,17.0455
Albany,2017,WindGustDir,176,176,100.0
Albany,2017,WindGustSpeed,176,176,100.0
Albury,2008,Sunshine,31,31,100.0
Albury,2008,Evaporation,31,31,100.0
Albury,2008,Cloud9am,31,20,64.5161
Albury,2008,Cloud3pm,31,19,61.2903
Albury,2008,Pressure9am,31,0,0.0
Albury,2008,Pressure3pm,31,0,0.0
Albury,2008,WindDir9am,31,2,6.4516
Albury,2008,WindGustDir,31,1,3.2258
Albury,2008,WindGustSpeed,31,1,3.2258
Albury,2009,Sunshine,365,365,100.0
Albury,2009,Evaporation,365,365,100.0
Albury,2009,Cloud9am,365,242,66.3014
Albury,2009,Cloud3pm,365,236,64.6575
Albury,2009,Pressure9am,365,0,0.0
Albury,2009,Pressure3pm,365,0,0.0
Albury,2009,WindDir9am,365,64,17.5342
Albury,2009,WindGustDir,365,3,0.8219
Albury,2009,WindGustSpeed,365,3,0.8219
Albury,2010,Sunshine,365,365,100.0
Albury,2010,Evaporation,365,365,100.0
Albury,2010,Cloud9am,365,197,53.9726
Albury,2010,Cloud3pm,365,189,51.7808
Albury,2010,Pressure9am,365,0,0.0
Albury,2010,Pressure3pm,365,0,0.0
Albury,2010,WindDir9am,365,68,18.6301
Albury,2010,WindGustDir,365,8,2.1918
Albury,2010,WindGustSpeed,365,8,2.1918
Albury,2011,Sunshine,335,335,100.0
Albury,2011,Evaporation,335,335,100.0
Albury,2011,Cloud9am,335,224,66.8657
Albury,2011,Cloud3pm,335,237,70.7463
Albury,2011,Pressure9am,335,3,0.8955
Albury,2011,Pressure3pm,335,6,1.791
Albury,2011,WindDir9am,335,67,20.0
Albury,2011,WindGustDir,335,9,2.6866
Albury,2011,WindGustSpeed,335,9,2.6866
Albury,2012,Sunshine,335,335,100.0
Albury,2012,Evaporation,335,335,100.0
Albury,2012,Cloud9am,335,184,54.9254
Albury,2012,Cloud3pm,335,154,45.9701
Albury,2012,Pressure9am,335,0,0.0
Albury,2012,Pressure3pm,335,0,0.0
Albury,2012,WindDir9am,335,73,21.791
Albury,2012,WindGustDir,335,3,0.8955
Albury,2012,WindGustSpeed,335,3,0.8955
Albury,2013,Sunshine,337,337,100.0
Albury,2013,Evaporation,337,337,100.0
Albury,2013,Cloud9am,337,206,61.1276
Albury,2013,Cloud3pm,337,180,53.4125
Albury,2013,Pressure9am,337,0,0.0
Albury,2013,Pressure3pm,337,1,0.2967
Albury,2013,WindDir9am,337,49,14.5401
Albury,2013,WindGustDir,337,3,0.8902
Albury,2013,WindGustSpeed,337,3,0.8902
Albury,2014,Sunshine,365,365,100.0
Albury,2014,Evaporation,365,365,100.0
Albury,2014,Cloud9am,365,188,51.5068
Albury,2014,Cloud3pm,365,174,47.6712
Albury,2014,Pressure9am,365,2,0.5479
Albury,2014,Pressure3pm,365,1,0.274
Albury,2014,WindDir9am,365,60,16.4384
Albury,2014,WindGustDir,365,5,1.3699
Albury,2014,WindGustSpeed,365,5,1.3699
Albury,2015,Sunshine,365,365,100.0
Albury,2015,Evaporation,365,365,100.0
Albury,2015,Cloud9am,365,192,52.6027
Albury,2015,Cloud3pm,365,164,44.9315
Albury,2015,Pressure9am,365,0,0.0
Albury,2015,Pressure3pm,365,0,0.0
Albury,2015,WindDir9am,365,51,13.9726
Albury,2015,WindGustDir,365,0,0.0
Albury,2015,WindGustSpeed,365,0,0.0
Albury,2016,Sunshine,366,366,100.0
Albury,2016,Evaporation,366,366,100.0
Albury,2016,Cloud9am,366,192,52.459
Albury,2016,Cloud3pm,366,146,39.8907
Albury,2016,Pressure9am,366,0,0.0
Albury,2016,Pressure3pm,366,0,0.0
Albury,2016,WindDir9am,366,59,16.1202
Albury,2016,WindGustDir,366,0,0.0
Albury,2016,WindGustSpeed,366,0,0.0
Albury,2017,Sunshine,176,176,100.0
Albury,2017,Evaporation,176,176,100.0
Albury,2017,Cloud9am,176,106,60.2273
Albury,2017,Cloud3pm,176,114,64.7727
Albury,2017,Pressure9am,176,0,0.0
Albury,2017,Pressure3pm,176,0,0.0
Albury,2017,WindDir9am,176,32,18.1818
Albury,2017,WindGustDir,176,0,0.0
Albury,2017,WindGustSpeed,176,0,0.0
AliceSprings,2008,Sunshine,31,0,0.0
AliceSprings,2008,Evaporation,31,0,0.0
AliceSprings,2008,Cloud9am,31,0,0.0
AliceSprings,2008,Cloud3pm,31,0,0.0
AliceSprings,2008,Pressure9am,31,0,0.0
AliceSprings,2008,Pressure3pm,31,0,0.0
AliceSprings,2008,WindDir9am,31,1,3.2258
AliceSprings,2008,WindGustDir,31,0,0.0
AliceSprings,2008,WindGustSpeed,31,0,0.0
AliceSprings,2009,Sunshine,365,7,1.9178
AliceSprings,2009,Evaporation,365,4,1.0959
AliceSprings,2009,Cloud9am,365,3,0.8219
AliceSprings,2009,Cloud3pm,365,11,3.0137
AliceSprings,2009,Pressure9am,365,0,0.0
AliceSprings,2009,Pressure3pm,365,0,0.0
AliceSprings,2009,WindDir9am,365,29,7.9452
AliceSprings,2009,WindGustDir,365,4,1.0959
AliceSprings,2009,WindGustSpeed,365,4,1.0959
AliceSprings,2010,Sunshine,365,24,6.5753
AliceSprings,2010,Evaporation,365,8,2.1918
AliceSprings,2010,Cloud9am,365,7,1.9178
AliceSprings,2010,Cloud3pm,365,20,5.4795
AliceSprings,2010,Pressure9am,365,0,0.0
AliceSprings,2010,Pressure3pm,365,1,0.274
AliceSprings,2010,WindDir9am,365,23,6.3014
AliceSprings,2010,WindGustDir,365,13,3.5616
AliceSprings,2010,WindGustSpeed,365,13,3.5616
AliceSprings,2011,Sunshine,335,4,1.194
AliceSprings,2011,Evaporation,335,2,0.597
AliceSprings,2011,Cloud9am,335,6,1.791
AliceSprings,2011,Cloud3pm,335,17,5.0746
AliceSprings,2011,Pressure9am,335,0,0.0
AliceSprings,2011,Pressure3pm,335,0,0.0
AliceSprings,2011,WindDir9am,335,21,6.2687
AliceSprings,2011,WindGustDir,335,20,5.9701
AliceSprings,2011,WindGustSpeed,335,20,5.9701
AliceSprings,2012,Sunshine,335,13,3.8806
AliceSprings,2012,Evaporation,335,5,1.4925
AliceSprings,2012,Cloud9am,335,4,1.194
AliceSprings,2012,Cloud3pm,335,16,4.7761
AliceSprings,2012,Pressure9am,335,0,0.0
AliceSprings,2012,Pressure3pm,335,1,0.2985
AliceSprings,2012,WindDir9am,335,19,5.6716
AliceSprings,2012,WindGustDir,335,5,1.4925
AliceSprings,2012,WindGustSpeed,335,5,1.4925
AliceSprings,2013,Sunshine,337,6,1.7804
AliceSprings,2013,Evaporation,337,3,0.8902
AliceSprings,2013,Cloud9am,337,5,1.4837
AliceSprings,2013,Cloud3pm,337,17,5.0445
AliceSprings,2013,Pressure9am,337,0,0.0
AliceSprings,2013,Pressure3pm,337,0,0.0
AliceSprings,2013,WindDir9am,337,31,9.1988
AliceSprings,2013,WindGustDir,337,1,0.2967
AliceSprings,2013,WindGustSpeed,337,1,0.2967
AliceSprings,2014,Sunshine,365,13,3.5616
AliceSprings,2014,Evaporation,365,7,1.9178
AliceSprings,2014,Cloud9am,365,6,1.6438
AliceSprings,2014,Cloud3pm,365,12,3.2877
AliceSprings,2014,Pressure9am,365,1,0.274
AliceSprings,2014,Pressure3pm,365,1,0.274
AliceSprings,2014,WindDir9am,365,28,7.6712
AliceSprings,2014,WindGustDir,365,0,0.0
AliceSprings,2014,WindGustSpeed,365,0,0.0
AliceSprings,2015,Sunshine,365,12,3.2877
AliceSprings,2015,Evaporation,365,5,1.3699
AliceSprings,2015,Cloud9am,365,5,1.3699
AliceSprings,2015,Cloud3pm,365,10,2.7397
AliceSprings,2015,Pressure9am,365,0,0.0
AliceSprings,2015,Pressure3pm,365,0,0.0
AliceSprings,2015,WindDir9am,365,36,9.863
AliceSprings,2015,WindGustDir,365,0,0.0
AliceSprings,2015,WindGustSpeed,365,0,0.0
AliceSprings,2016,Sunshine,366,265,72.4044
AliceSprings,2016,Evaporation,366,81,22.1311
AliceSprings,2016,Cloud9am,366,161,43.9891
AliceSprings,2016,Cloud3pm,366,138,37.7049
AliceSprings,2016,Pressure9am,366,0,0.0
AliceSprings,2016,Pressure3pm,366,0,0.0
AliceSprings,2016,WindDir9am,366,22,6.0109
AliceSprings,2016,WindGustDir,366,4,1.0929
AliceSprings,2016,WindGustSpeed,366,4,1.0929
AliceSprings,2017,Sunshine,176,176,100.0
AliceSprings,2017,Evaporation,176,100,56.8182
AliceSprings,2017,Cloud9am,176,137,77.8409
AliceSprings,2017,Cloud3pm,176,120,68.1818
AliceSprings,2017,Pressure9am,176,0,0.0
AliceSprings,2017,Pressure3pm,176,0,0.0
AliceSprings,2017,WindDir9am,176,20,11.3636
AliceSprings,2017,WindGustDir,176,4,2.2727
AliceSprings,2017,WindGustSpeed,176,4,2.2727
BadgerysCreek,2009,Sunshine,365,365,100.0
BadgerysCreek,2009,Evaporation,365,365,100.0
BadgerysCreek,2009,Cloud9am,365,365,100.0
BadgerysCreek,2009,Cloud3pm,365,365,100.0
BadgerysCreek,2009,Pressure9am,365,1,0.274
BadgerysCreek,2009,Pressure3pm,365,6,1.6438
BadgerysCreek,2009,WindDir9am,365,73,20.0
BadgerysCreek,2009,WindGustDir,365,2,0.5479
BadgerysCreek,2009,WindGustSpeed,365,2,0.5479
BadgerysCreek,2010,Sunshine,365,365,100.0
BadgerysCreek,2010,Evaporation,365,365,100.0
BadgerysCreek,2010,Cloud9am,365,365,100.0
BadgerysCreek,2010,Cloud3pm,365,365,100.0
BadgerysCreek,2010,Pressure9am,365,15,4.1096
BadgerysCreek,2010,Pressure3pm,365,15,4.1096
BadgerysCreek,2010,WindDir9am,365,87,23.8356
BadgerysCreek,2010,WindGustDir,365,31,8.4932
BadgerysCreek,2010,WindGustSpeed,365,31,8.4932
BadgerysCreek,2011,Sunshine,335,335,100.0
BadgerysCreek,2011,Evaporation,335,335,100.0
BadgerysCreek,2011,Cloud9am,335,335,100.0
BadgerysCreek,2011,Cloud3pm,335,335,100.0
BadgerysCreek,2011,Pressure9am,335,0,0.0
BadgerysCreek,2011,Pressure3pm,335,3,0.8955
BadgerysCreek,2011,WindDir9am,335,38,11.3433
BadgerysCreek,2011,WindGustDir,335,5,1.4925
BadgerysCreek,2011,WindGustSpeed,335,5,1.4925
BadgerysCreek,2012,Sunshine,335,335,100.0
BadgerysCreek,2012,Evaporation,335,335,100.0
BadgerysCreek,2012,Cloud9am,335,335,100.0
BadgerysCreek,2012,Cloud3pm,335,335,100.0
BadgerysCreek,2012,Pressure9am,335,0,0.0
BadgerysCreek,2012,Pressure3pm,335,0,0.0
BadgerysCreek,2012,WindDir9am,335,40,11.9403
BadgerysCreek,2012,WindGustDir,335,2,0.597
BadgerysCreek,2012,WindGustSpeed,335,2,0.597
BadgerysCreek,2013,Sunshine,337,337,100.0
BadgerysCreek,2013,Evaporation,337,337,100.0
BadgerysCreek,2013,Cloud9am,337,337,100.0
BadgerysCreek,2013,Cloud3pm,337,337,100.0
BadgerysCreek,2013,Pressure9am,337,0,0.0
BadgerysCreek,2013,Pressure3pm,337,0,0.0
BadgerysCreek,2013,WindDir9am,337,48,14.2433
BadgerysCreek,2013,WindGustDir,337,0,0.0
BadgerysCreek,2013,WindGustSpeed,337,0,0.0
BadgerysCreek,2014,Sunshine,365,365,100.0
BadgerysCreek,2014,Evaporation,365,365,100.0
BadgerysCreek,2014,Cloud9am,365,365,100.0
BadgerysCreek,2014,Cloud3pm,365,365,100.0
BadgerysCreek,2014,Pressure9am,365,2,0.5479
BadgerysCreek,2014,Pressure3pm,365,2,0.5479
BadgerysCreek,2014,WindDir9am,365,45,12.3288
BadgerysCreek,2014,WindGustDir,365,5,1.3699
BadgerysCreek,2014,WindGustSpeed,365,5,1.3699
BadgerysCreek,2015,Sunshine,365,365,100.0
BadgerysCreek,2015,Evaporation,365,365,100.0
BadgerysCreek,2015,Cloud9am,365,365,100.0
BadgerysCreek,2015,Cloud3pm,365,365,100.0
BadgerysCreek,2015,Pressure9am,365,134,36.7123
BadgerysCreek,2015,Pressure3pm,365,132,36.1644
BadgerysCreek,2015,WindDir9am,365,38,10.411
BadgerysCreek,2015,WindGustDir,365,10,2.7397
BadgerysCreek,2015,WindGustSpeed,365,10,2.7397
BadgerysCreek,2016,Sunshine,366,366,100.0
BadgerysCreek,2016,Evaporation,366,366,100.0
BadgerysCreek,2016,Cloud9am,366,366,100.0
BadgerysCreek,2016,Cloud3pm,366,366,100.0
BadgerysCreek,2016,Pressure9am,366,16,4.3716
BadgerysCreek,2016,Pressure3pm,366,15,4.0984
BadgerysCreek,2016,WindDir9am,366,49,13.388
BadgerysCreek,2016,WindGustDir,366,19,5.1913
BadgerysCreek,2016,WindGustSpeed,366,19,5.1913
BadgerysCreek,2017,Sunshine,176,176,100.0
BadgerysCreek,2017,Evaporation,176,176,100.0
BadgerysCreek,2017,Cloud9am,176,176,100.0
BadgerysCreek,2017,Cloud3pm,176,176,100.0
BadgerysCreek,2017,Pressure9am,176,0,0.0
BadgerysCreek,2017,Pressure3pm,176,0,0.0
BadgerysCreek,2017,WindDir9am,176,17,9.6591
BadgerysCreek,2017,WindGustDir,176,2,1.1364
BadgerysCreek,2017,WindGustSpeed,176,2,1.1364
Ballarat,2008,Sunshine,31,31,100.0
Ballarat,2008,Evaporation,31,31,100.0
Ballarat,2008,Cloud9am,31,0,0.0
Ballarat,2008,Cloud3pm,31,10,32.2581
Ballarat,2008,Pressure9am,31,0,0.0
Ballarat,2008,Pressure3pm,31,0,0.0
Ballarat,2008,WindDir9am,31,0,0.0
Ballarat,2008,WindGustDir,31,0,0.0
Ballarat,2008,WindGustSpeed,31,0,0.0
Ballarat,2009,Sunshine,365,365,100.0
Ballarat,2009,Evaporation,365,365,100.0
Ballarat,2009,Cloud9am,365,5,1.3699
Ballarat,2009,Cloud3pm,365,170,46.5753
Ballarat,2009,Pressure9am,365,8,2.1918
Ballarat,2009,Pressure3pm,365,7,1.9178
Ballarat,2009,WindDir9am,365,15,4.1096
Ballarat,2009,WindGustDir,365,5,1.3699
Ballarat,2009,WindGustSpeed,365,5,1.3699
Ballarat,2010,Sunshine,365,365,100.0
Ballarat,2010,Evaporation,365,365,100.0
Ballarat,2010,Cloud9am,365,3,0.8219
Ballarat,2010,Cloud3pm,365,107,29.3151
Ballarat,2010,Pressure9am,365,3,0.8219
Ballarat,2010,Pressure3pm,365,7,1.9178
Ballarat,2010,WindDir9am,365,15,4.1096
Ballarat,2010,WindGustDir,365,1,0.274
Ballarat,2010,WindGustSpeed,365,1,0.274
Ballarat,2011,Sunshine,335,335,100.0
Ballarat,2011,Evaporation,335,335,100.0
Ballarat,2011,Cloud9am,335,2,0.597
Ballarat,2011,Cloud3pm,335,131,39.1045
Ballarat,2011,Pressure9am,335,4,1.194
Ballarat,2011,Pressure3pm,335,5,1.4925
Ballarat,2011,WindDir9am,335,8,2.3881
Ballarat,2011,WindGustDir,335,16,4.7761
Ballarat,2011,WindGustSpeed,335,16,4.7761
Ballarat,2012,Sunshine,335,335,100.0
Ballarat,2012,Evaporation,335,335,100.0
Ballarat,2012,Cloud9am,335,39,11.6418
Ballarat,2012,Cloud3pm,335,124,37.0149
Ballarat,2012,Pressure9am,335,1,0.2985
Ballarat,2012,Pressure3pm,335,0,0.0
Ballarat,2012,WindDir9am,335,10,2.9851
Ballarat,2012,WindGustDir,335,3,0.8955
Ballarat,2012,WindGustSpeed,335,3,0.8955
Ballarat,2013,Sunshine,337,337,100.0
Ballarat,2013,Evaporation,337,337,100.0
Ballarat,2013,Cloud9am,337,132,39.1691
Ballarat,2013,Cloud3pm,337,123,36.4985
Ballarat,2013,Pressure9am,337,0,0.0
Ballarat,2013,Pressure3pm,337,0,0.0
Ballarat,2013,WindDir9am,337,9,2.6706
Ballarat,2013,WindGustDir,337,0,0.0
Ballarat,2013,WindGustSpeed,337,0,0.0
Ballarat,2014,Sunshine,365,365,100.0
Ballarat,2014,Evaporation,365,365,100.0
Ballarat,2014,Cloud9am,365,127,34.7945
Ballarat,2014,Cloud3pm,365,125,34.2466
Ballarat,2014,Pressure9am,365,0,0.0
Ballarat,2014,Pressure3pm,365,0,0.0
Ballarat,2014,WindDir9am,365,11,3.0137
Ballarat,2014,WindGustDir,365,2,0.5479
Ballarat,2014,WindGustSpeed,365,2,0.5479
Ballarat,2015,Sunshine,365,365,100.0
Ballarat,2015,Evaporation,365,365,100.0
Ballarat,2015,Cloud9am,365,99,27.1233
Ballarat,2015,Cloud3pm,365,107,29.3151
Ballarat,2015,Pressure9am,365,8,2.1918
Ballarat,2015,Pressure3pm,365,7,1.9178
Ballarat,2015,WindDir9am,365,11,3.0137
Ballarat,2015,WindGustDir,365,1,0.274
Ballarat,2015,WindGustSpeed,365,1,0.274
Ballarat,2016,Sunshine,366,366,100.0
Ballarat,2016,Evaporation,366,366,100.0
Ballarat,2016,Cloud9am,366,77,21.0383
Ballarat,2016,Cloud3pm,366,94,25.6831
Ballarat,2016,Pressure9am,366,0,0.0
Ballarat,2016,Pressure3pm,366,0,0.0
Ballarat,2016,WindDir9am,366,6,1.6393
Ballarat,2016,WindGustDir,366,2,0.5464
Ballarat,2016,WindGustSpeed,366,2,0.5464
Ballarat,2017,Sunshine,176,176,100.0
Ballarat,2017,Evaporation,176,176,100.0
Ballarat,2017,Cloud9am,176,62,35.2273
Ballarat,2017,Cloud3pm,176,57,32.3864
Ballarat,2017,Pressure9am,176,0,0.0
Ballarat,2017,Pressure3pm,176,0,0.0
Ballarat,2017,WindDir9am,176,6,3.4091
Ballarat,2017,WindGustDir,176,1,0.5682
Ballarat,2017,WindGustSpeed,176,1,0.5682
Bendigo,2008,Sunshine,31,31,100.0
Bendigo,2008,Evaporation,31,0,0.0
Bendigo,2008,Cloud9am,31,0,0.0
Bendigo,2008,Cloud3pm,31,0,0.0
Bendigo,2008,Pressure9am,31,0,0.0
Bendigo,2008,Pressure3pm,31,0,0.0
Bendigo,2008,WindDir9am,31,0,0.0
Bendigo,2008,WindGustDir,31,1,3.2258
Bendigo,2008,WindGustSpeed,31,1,3.2258
Bendigo,2009,Sunshine,365,365,100.0
Bendigo,2009,Evaporation,365,0,0.0
Bendigo,2009,Cloud9am,365,3,0.8219
Bendigo,2009,Cloud3pm,365,3,0.8219
Bendigo,2009,Pressure9am,365,0,0.0
Bendigo,2009,Pressure3pm,365,1,0.274
Bendigo,2009,WindDir9am,365,19,5.2055
Bendigo,2009,WindGustDir,365,9,2.4658
Bendigo,2009,WindGustSpeed,365,9,2.4658
Bendigo,2010,Sunshine,365,365,100.0
Bendigo,2010,Evaporation,365,62,16.9863
Bendigo,2010,Cloud9am,365,2,0.5479
Bendigo,2010,Cloud3pm,365,2,0.5479
Bendigo,2010,Pressure9am,365,9,2.4658
Bendigo,2010,Pressure3pm,365,6,1.6438
Bendigo,2010,WindDir9am,365,32,8.7671
Bendigo,2010,WindGustDir,365,6,1.6438
Bendigo,2010,WindGustSpeed,365,6,1.6438
Bendigo,2011,Sunshine,335,335,100.0
Bendigo,2011,Evaporation,335,247,73.7313
Bendigo,2011,Cloud9am,335,0,0.0
Bendigo,2011,Cloud3pm,335,2,0.597
Bendigo,2011,Pressure9am,335,1,0.2985
Bendigo,2011,Pressure3pm,335,1,0.2985
Bendigo,2011,WindDir9am,335,22,6.5672
Bendigo,2011,WindGustDir,335,9,2.6866
